geo_aggregation_level,industry_code,industry_description,industry_ubiquity,industry_employment_share_nation,industry_complexity,industry_complexity_percentile
1,423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",168,0.0002166419721053068,0.6054499939693001,71.78
1,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,511,0.0005552002666475697,-0.5532251616784056,28.96
1,424110,Printing and Writing Paper Merchant Wholesalers,164,6.736862046297524e-05,1.734948124184268,96.83
1,424120,Stationery and Office Supplies Merchant Wholesalers,247,0.00022781653551316405,0.6646971720557193,73.89
1,424130,Industrial and Personal Service Paper Merchant Wholesalers,289,0.00037368818484499283,0.9459683643320614,82.03
1,424210,Drugs and Druggists' Sundries Merchant Wholesalers,235,0.0014984699452774517,0.3740761492809248,61.31
1,424310,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",207,0.0001333891801452285,0.5676124488996958,69.98
1,424340,Footwear Merchant Wholesalers,119,0.00013305073084283445,1.3119608724221974,91.23
1,424350,Clothing and Clothing Accessories Merchant Wholesalers,200,0.0005728742039471633,0.2700299750582127,57.82
1,424410,General Line Grocery Merchant Wholesalers,349,0.0014995828124751542,0.6337055052365228,73.04
1,424420,Packaged Frozen Food Merchant Wholesalers,242,0.00021173732543502036,0.49953182921349887,67.12
1,424430,Dairy Product (except Dried or Canned) Merchant Wholesalers,380,0.00020279423285142207,0.11734769859567658,51.37
1,424440,Poultry and Poultry Product Merchant Wholesalers,182,7.231915856409477e-05,-0.11950272109636377,43.45
1,424450,Confectionery Merchant Wholesalers,658,0.00038707127336169256,-0.48540610091231184,31.4
1,424460,Fish and Seafood Merchant Wholesalers,230,0.00016877720974639454,0.5701877827079405,70.19
1,424470,Meat and Meat Product Merchant Wholesalers,315,0.00028259943107016456,0.13489358137772833,52.22
1,424480,Fresh Fruit and Vegetable Merchant Wholesalers,266,0.000575054046911735,0.11065263767456734,51.06
1,424490,Other Grocery and Related Products Merchant Wholesalers,589,0.0014634662564095128,0.018942550145873312,48.73
1,424510,Grain and Field Bean Merchant Wholesalers,979,0.000237419317414988,-2.660876650878266,0.21
1,424520,Livestock Merchant Wholesalers,735,9.337185245877452e-05,-2.2026558972268218,1.37
1,424590,Other Farm Product Raw Material Merchant Wholesalers,417,9.972781562915741e-05,-1.161188535032214,14.27
1,424610,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,307,0.00018085239248435118,0.2861321683496964,58.35
1,424690,Other Chemical and Allied Products Merchant Wholesalers,631,0.0007096708228317486,-0.7497088811353605,24.21
1,424710,Petroleum Bulk Stations and Terminals,1008,0.0002015953192209076,-1.795609552290935,4.12
1,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),988,0.0003929396400794739,-1.6993896971544165,5.18
1,424810,Beer and Ale Merchant Wholesalers,549,0.0006645021820342804,0.45735070646490406,64.9
1,424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,269,0.0005816566765228457,0.9449869013156452,81.92
1,424910,Farm Supplies Merchant Wholesalers,1540,0.0007078695841715499,-2.257471059030436,1.16
1,424920,"Book, Periodical, and Newspaper Merchant Wholesalers",231,0.00015866388567655247,0.07065064782806657,50.0
1,424930,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers",423,0.0002903952378829356,-0.3835599677670196,34.57
1,424940,Tobacco Product and Electronic Cigarette Merchant Wholesalers,289,0.00014475878213412638,0.3835601472448186,62.05
1,424950,"Paint, Varnish, and Supplies Merchant Wholesalers",290,0.0001373874710565614,0.6533628623532076,73.47
1,424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,415,0.0005237531636691952,-0.24650624245961114,39.01
1,425120,Wholesale Trade Agents and Brokers,322,0.002862242804630932,-0.6647613871868872,26.74
1,441110,New Car Dealers,1239,0.006409862655896346,-0.5904749538991653,28.01
1,441120,Used Car Dealers,1261,0.0011915882108677288,-1.1686803746964654,13.74
1,441210,Recreational Vehicle Dealers,824,0.00031837753783341187,-0.8394690370092829,21.88
1,441222,Boat Dealers,791,0.0002389566803478965,-1.0286394042848603,17.76
1,441227,"Motorcycle, ATV, and All Other Motor Vehicle Dealers",1182,0.0004793532043381812,-0.8963720432686658,20.08
1,441330,Automotive Parts and Accessories Retailers,2052,0.0023541214095892577,-1.5419371093655958,6.66
1,441340,Tire Dealers,1519,0.0011373273303364546,-1.2162628769131074,12.47
1,444110,Home Centers,1301,0.004221082335169855,-0.4388592079128858,33.4
1,444120,Paint and Wallpaper Retailers,858,0.00025507604542801917,-0.2686185960320666,38.37
1,444140,Hardware Retailers,1922,0.0010515562461094106,-1.6184214975020508,5.6
1,444180,Other Building Material Dealers,1238,0.0015454570340216812,-1.1464285315692835,14.8
1,444230,Outdoor Power Equipment Retailers,1044,0.00019574416178968872,-0.8372223313306965,21.99
1,444240,"Nursery, Garden Center, and Farm Supply Retailers",1865,0.0009675118269674614,-1.5053681362934852,7.51
1,445110,Supermarkets and Other Grocery (except Convenience) Stores,1658,0.015186048105554696,-1.4070061218639205,8.99
1,445131,Convenience Retailers,1017,0.0010275148727817258,-1.0222872585480784,17.97
1,445132,Vending Machine Operators,562,0.00023696613953551126,0.12411366351862622,51.8
1,445230,Fruit and Vegetable Retailers,658,0.00022706506333327223,-0.8574104008936203,21.14
1,445240,Meat Retailers,976,0.0003741700448687403,-1.386196539564233,9.3
1,445250,Fish and Seafood Retailers,403,8.793945433390756e-05,-0.1513628607548732,42.28
1,445291,Baked Goods Retailers,432,0.0001412595605331033,0.2735718725710589,58.03
1,445292,Confectionery and Nut Retailers,451,0.00013744483534510276,0.3390286967486898,59.94
1,445298,All Other Specialty Food Retailers,747,0.0005499284885306186,-0.24294554593163065,39.22
1,445320,"Beer, Wine, and Liquor Retailers",1336,0.0010573615121097963,-1.3940378899402701,9.2
1,449110,Furniture Retailers,1010,0.0011917316215890822,-0.855193317997867,21.46
1,449121,Floor Covering Retailers,920,0.00043009448976771386,-0.5679250151304137,28.54
1,449122,Window Treatment Retailers,346,8.500240276058985e-05,0.9499187666658009,82.14
1,449129,All Other Home Furnishings Retailers,551,0.0007950403570390032,0.43860361025775396,63.64
1,449210,Electronics and Appliance Retailers,551,0.0023478859114248116,0.003925120162439235,48.31
1,455110,Department Stores,608,0.005864156179002372,0.4984878453590886,67.02
1,455211,Warehouse Clubs and Supercenters,1538,0.009644910235328734,-0.779159798318992,23.26
1,455219,All Other General Merchandise Retailers,2440,0.0035859391960110436,-1.8846851150397865,3.38
1,456110,Pharmacies and Drug Retailers,1545,0.004102670970762776,-1.5598798029859946,6.34
1,456120,"Cosmetics, Beauty Supplies, and Perfume Retailers",505,0.0012052810665425517,0.6689889425236726,74.1
1,456130,Optical Goods Retailers,446,0.0004160402390750802,1.0813979087246068,86.15
1,456191,Food (Health) Supplement Retailers,660,0.00031385149546749844,-0.21328655855717782,40.38
1,456199,All Other Health and Personal Care Retailers,607,0.0004551512110025807,-0.08261093724237603,45.03
1,457110,Gasoline Stations with Convenience Stores,2655,0.005176312467960611,-1.9028084968299255,3.28
1,457120,Other Gasoline Stations,1099,0.0005501120542539509,-1.529480991948198,6.77
1,457210,Fuel Dealers,1311,0.0004299396061886522,-1.5570602301339456,6.45
1,458110,Clothing and Clothing Accessories Retailers,435,0.0050981880433961305,0.8400088992475689,79.6
1,458210,Shoe Retailers,456,0.0010115044998498318,0.655091690713924,73.68
1,458310,Jewelry Retailers,623,0.0008004842280215785,-0.1255449935543858,43.13
1,458320,Luggage and Leather Goods Retailers,245,7.102846207191412e-05,0.34826951901077097,60.25
1,459110,Sporting Goods Retailers,928,0.0017705487658291304,-0.24552884726071725,39.11
1,459120,"Hobby, Toy, and Game Retailers",802,0.0008300555187646504,0.31237403224408966,59.09
1,459130,"Sewing, Needlework, and Piece Goods Retailers",1152,0.00023619745806905703,-0.963965360702851,18.71
1,459140,Musical Instrument and Supplies Retailers,616,0.0002220342152281948,-0.12099465535437304,43.34
1,459210,Book Retailers and News Dealers,663,0.00043000844333490184,0.11332509332643882,51.16
1,459310,Florists,1450,0.00043802223444413006,-1.421505156828311,8.77
1,459410,Office Supplies and Stationery Retailers,689,0.00039592258308362467,-0.021513469373769026,47.46
1,459420,"Gift, Novelty, and Souvenir Retailers",895,0.0008504313140545422,-0.8021833693462141,22.73
1,459510,Used Merchandise Retailers,1094,0.001474181905509039,-0.5520455877798426,29.18
1,459910,Pet and Pet Supplies Retailers,734,0.0008091347627336158,0.22485273776913833,55.29
1,459920,Art Dealers,486,0.0001361025109932349,-0.5271876387376442,30.23
1,459930,Manufactured (Mobile) Home Dealers,710,8.057961611405085e-05,-0.8086428194017898,22.52
1,459991,"Tobacco, Electronic Cigarette, and Other Smoking Supplies Retailers",1246,0.0009561364885497094,-1.1675927333463878,13.85
1,459999,All Other Miscellaneous Retailers,929,0.0012889755635243985,-1.1013392742877766,15.75
1,481111,Scheduled Passenger Air Transportation,75,0.002877989301835536,2.129666171320781,98.73
1,481112,Scheduled Freight Air Transportation,80,8.116473185717275e-05,0.9770168486168506,82.88
1,481211,Nonscheduled Chartered Passenger Air Transportation,248,0.0002607780557090305,0.08279307846185428,50.32
1,481212,Nonscheduled Chartered Freight Air Transportation,100,6.505110320590423e-05,0.9513322645223642,82.24
1,481219,Other Nonscheduled Air Transportation,241,4.816305665932733e-05,0.4141820491168063,62.79
1,482110,Rail transportation,1649,0.0012274867826369128,-1.9616407242263956,2.64
1,483111,Deep Sea Freight Transportation,63,5.968180579843277e-05,1.0682522200232958,85.62
1,483112,Deep Sea Passenger Transportation,25,9.128379235586896e-05,1.2670585169009005,90.27
1,483113,Coastal and Great Lakes Freight Transportation,108,5.529343772501859e-05,0.4803038301397122,66.17
1,483114,Coastal and Great Lakes Passenger Transportation,77,3.561748675533151e-05,0.9103149619938553,81.4
1,483211,Inland Water Freight Transportation,146,0.00013437010947928577,-0.1988784312118131,41.23
1,483212,Inland Water Passenger Transportation,122,2.643920058871363e-05,0.7401774593376375,76.53
1,484110,"General Freight Trucking, Local",1416,0.0021817761410955904,-2.0080340754752317,2.54
1,484121,"General Freight Trucking, Long-Distance, Truckload",1334,0.003824809829926128,-1.8418117156449103,3.7
1,484122,"General Freight Trucking, Long-Distance, Less Than Truckload",540,0.0015908035041136276,-0.06114062375358815,46.09
1,484210,Used Household and Office Goods Moving,468,0.0005710442831426938,0.9967767677311522,83.3
1,484220,"Specialized Freight (except Used Goods) Trucking, Local",1822,0.001393762909402904,-2.0533166435936416,2.33
1,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance",1045,0.0008005989565986612,-1.8187450931590718,3.91
1,485111,Mixed Mode Transit Systems,49,3.455051098846218e-05,1.7210593122336373,96.72
1,485112,Commuter Rail Systems,12,5.885576004343716e-06,3.161054607651598,100.0
1,485113,Bus and Other Motor Vehicle Transit Systems,198,0.0002233822760089168,1.1884105957897368,88.69
1,485119,Other Urban Transit Systems,38,7.824488957041742e-06,2.3561066272243814,99.58
1,485210,Interurban and Rural Bus Transportation,196,9.212131096857284e-05,0.0422384295216828,49.37
1,485310,Taxi and Ridesharing Services,233,0.0007242413521212545,0.8098230038904648,78.75
1,485320,Limousine Service,193,0.0010103572140790044,2.0104049156025363,98.2
1,485410,School and Employee Bus Transportation,579,0.0011654931960102632,-0.3965700270126577,34.25
1,485510,Charter Bus Industry,319,0.00013560344168292505,0.6109980439831386,72.09
1,485991,Special Needs Transportation,480,0.00045401539808946173,-0.2074174736667168,40.8
1,485999,All Other Transit and Ground Passenger Transportation,362,0.00024357450557547613,0.34425665641223924,60.04
1,486110,Pipeline Transportation of Crude Oil,190,7.201512783482554e-05,-1.51796720366108,7.08
1,486210,Pipeline Transportation of Natural Gas,595,0.00020396446433766584,-1.9045686634226968,3.17
1,486910,Pipeline Transportation of Refined Petroleum Products,206,3.4831596002314856e-05,0.18047645996018172,53.91
1,486990,All Other Pipeline Transportation,47,7.182008925378492e-06,-0.2849272065226701,37.63
1,487110,"Scenic and Sightseeing Transportation, Land",243,6.779311619818132e-05,0.4099118378178446,62.58
1,487210,"Scenic and Sightseeing Transportation, Water",275,0.00011926609230634522,0.37684587419783006,61.73
1,487990,"Scenic and Sightseeing Transportation, Other",146,1.8035332317404134e-05,1.010996456317915,83.62
1,488111,Air Traffic Control,154,1.3721537819093732e-05,1.466301781130549,94.71
1,488119,Other Airport Operations,158,0.0007382956028138881,1.2513584013404035,89.96
1,488190,Other Support Activities for Air Transportation,363,0.0008488193775465299,-0.17765955758166918,41.97
1,488210,Support Activities for Rail Transportation,402,0.00022900971271482438,-0.9179892249714939,19.34
1,488310,Port and Harbor Operations,100,5.9658860083016225e-05,0.49629445977047787,66.81
1,488320,Marine Cargo Handling,132,0.00036393625579296134,0.36722156505340053,60.78
1,488330,Navigational Services to Shipping,170,0.00010642222810193432,0.16892674968930463,53.28
1,488390,Other Support Activities for Water Transportation,182,5.418630695617031e-05,0.5867292550395659,71.04
1,488410,Motor Vehicle Towing,1009,0.0005070085278439717,-0.834122826882589,22.2
1,488490,Other Support Activities for Road Transportation,430,0.00025940704921289197,-0.04183257594650077,46.72
1,488510,Freight Transportation Arrangement,292,0.0016916843419424663,-0.0024273953120020004,47.89
1,488991,Packing and Crating,253,0.00013268359939616972,0.6940445582319035,75.05
1,488999,All Other Support Activities for Transportation,256,9.811587912114514e-05,0.2631739062344416,57.29
1,491110,Postal Service,331,7.475714082710264e-05,-0.3925344813482773,34.36
1,492110,Couriers and Express Delivery Services,443,0.0057600457317286535,0.3296363190955768,59.73
1,492210,Local Messengers and Local Delivery,352,0.0013930171736518664,0.7375417462134265,76.43
1,493110,General Warehousing and Storage,405,0.010130980797855108,0.2494372993580784,56.87
1,493120,Refrigerated Warehousing and Storage,313,0.0004253275173899267,0.23241420097095053,55.92
1,493130,Farm Product Warehousing and Storage,415,6.148878088748566e-05,-1.9357000765935037,3.07
1,493190,Other Warehousing and Storage,353,0.00032010993934736097,-0.09670539879400626,44.19
1,512110,Motion Picture and Video Production,68,0.0016000104724245162,1.070217607628628,85.73
1,512120,Motion Picture and Video Distribution,56,5.1949099703057205e-05,1.5126952769913138,95.35
1,512131,Motion Picture Theaters (except Drive-Ins),822,0.0006876945638915529,-0.4391338935464984,33.19
1,512132,Drive-In Motion Picture Theaters,243,1.4432854997006617e-05,0.45070311279633907,64.48
1,512191,Teleproduction and Other Postproduction Services,123,0.00015195800034606728,0.9008161412066703,81.18
1,512199,Other Motion Picture and Video Industries,109,2.5584472689447342e-05,1.8461599560226867,97.57
1,512230,Music Publishers,129,5.621126634168038e-05,0.6123866397731219,72.2
1,512240,Sound Recording Studios,451,9.005619658108382e-05,-0.3689958966737353,34.99
1,512250,Record Production and Distribution,125,6.628443540954351e-05,0.45763131972000887,65.01
1,512290,Other Sound Recording Industries,203,2.8039664239017624e-05,1.44655141258042,94.19
1,513110,Newspaper Publishers,1375,0.0005357422999743398,-1.8016287468510044,4.02
1,513120,Periodical Publishers,286,0.00039666258240580825,0.1483936185079864,52.54
1,513130,Book Publishers,214,0.0003212973801201672,0.576417697512795,70.61
1,513140,Directory and Mailing List Publishers,150,9.179433452388708e-05,1.2049447532228235,89.22
1,513191,Greeting Card Publishers,39,1.5425257188772174e-05,2.142216677337033,98.94
1,513199,All Other Publishers,167,0.000252919148178864,0.782258508030478,77.8
1,513210,Software Publishers,103,0.0036649699763344774,1.7380347126989364,96.93
1,516110,Radio Broadcasting Stations,989,0.00032076389223673253,-1.0582985061694852,16.81
1,516120,Television Broadcasting Stations,277,0.00040091327618672315,1.0235832587431701,83.93
1,516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",138,0.0013790030779612117,0.4404352852873605,63.74
1,517111,Wired Telecommunications Carriers,760,0.0026601426796708603,-1.6004485577965106,5.71
1,517112,Wireless Telecommunications Carriers (except Satellite),521,0.0005006468282447347,-0.7365727875252253,24.84
1,517121,Telecommunications Resellers,346,0.00022910149557649057,-0.3120864156266293,36.89
1,517410,Satellite Telecommunications,125,5.287266474857313e-05,0.563096775011652,69.87
1,517810,All Other Telecommunications,285,0.00028032206881507246,-0.6609969062238549,27.06
1,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",170,0.0028688741163863133,0.9197039720390676,81.61
1,519210,Libraries and Archives,358,0.00016488791098329022,-0.2982008684642218,37.1
1,519290,Web Search Portals and All Other Information Services,87,0.0009335349588644129,1.0315823259205459,84.36
1,521110,Monetary Authorities-Central Bank,62,0.00012289725177101342,1.0548947550854793,85.1
1,522110,Commercial Banking,1438,0.007939056914116551,-2.4925459862508412,0.53
1,522130,Credit Unions,897,0.0017876662695298729,-0.7292972348807065,25.16
1,522180,Savings Institutions and Other Depository Credit Intermediation,594,0.0005546954609084057,-0.6966408320976507,26.22
1,522210,Credit Card Issuing,51,0.00037897143581965226,1.3997266664599055,93.13
1,522220,Sales Financing,211,0.0004908088527598912,-0.1883891571991587,41.75
1,522291,Consumer Lending,758,0.0005311646297487391,-1.1868553075498283,13.0
1,522292,Real Estate Credit,252,0.0010587095728905184,0.15734662650784073,52.75
1,522299,"International, Secondary Market, and All Other Nondepository Credit Intermediation",605,0.0005201392134910894,-1.1858029643207502,13.21
1,522310,Mortgage and Nonmortgage Loan Brokers,208,0.0005027348883476403,0.8225738375021318,79.07
1,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",148,0.0007484777640299799,1.3725545887051094,92.39
1,522390,Other Activities Related to Credit Intermediation,266,0.0004339378970999851,-0.8797986812117533,20.4
1,523150,Investment Banking and Securities Intermediation,103,0.002638619598610141,1.2596183283848814,90.06
1,523160,Commodity Contracts Intermediation,265,0.00016015535717862786,-1.3110225371993758,10.25
1,523210,Securities and Commodity Exchanges,154,5.358971835534015e-05,-1.0397507303594136,17.44
1,523910,Miscellaneous Intermediation,295,0.0002646099901835935,-0.7561599577345677,24.0
1,523940,Portfolio Management and Investment Advice,141,0.003382244343829522,1.930286006339222,97.89
1,523991,"Trust, Fiduciary, and Custody Activities",250,0.00014582002147214157,0.5527604756378808,69.34
1,523999,Miscellaneous Financial Investment Activities,203,0.00022906707700336574,0.22127288824234276,55.18
1,524113,Direct Life Insurance Carriers,106,0.0013343277700451992,1.3998010617771048,93.23
1,524114,Direct Health and Medical Insurance Carriers,148,0.0028333312032060853,1.6718689060786471,96.3
1,524126,Direct Property and Casualty Insurance Carriers,295,0.002866264041257681,-0.2406411821471333,39.64
1,524127,Direct Title Insurance Carriers,461,0.00036420586794910575,-0.5080105453506509,30.66
1,524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers",162,0.00012899507564296018,0.7587919318714434,77.17
1,524130,Reinsurance Carriers,83,0.00019789532260998976,1.402219012558028,93.34
1,524210,Insurance Agencies and Brokerages,755,0.007924497857684752,-1.6437474732382629,5.39
1,524291,Claims Adjusting,443,0.00043775262228798565,-0.9772389700777484,18.5
1,524292,Pharmacy Benefit Management and Other Third Party Administration of Insurance and Pension Funds,204,0.0013632336350411914,1.300783783457226,91.01
1,524298,All Other Insurance Related Activities,253,0.0006444476267602204,0.37206180139100486,61.21
1,525110,Pension Funds,142,2.938198859088549e-05,1.5591994320032405,95.56
1,525120,Health and Welfare Funds,128,3.0397336498067594e-05,1.9634834001408927,98.1
1,525190,Other Insurance Funds,111,1.4358281421902846e-05,1.463463625270192,94.5
1,525910,Open-End Investment Funds,124,2.26761032604003e-05,1.5767313390789346,95.67
1,525920,"Trusts, Estates, and Agency Accounts",273,2.536075196413603e-05,0.17208803454617372,53.49
1,525990,Other Financial Vehicles,152,6.75521861863076e-05,1.1363099189200165,86.89
1,531110,Lessors of Residential Buildings and Dwellings,568,0.0030424871356567445,-0.5308465902272477,29.92
1,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),450,0.0014063314250223164,-0.18245745677915662,41.86
1,531130,Lessors of Miniwarehouses and Self-Storage Units,842,0.0006408336765821145,-0.5143783005877303,30.55
1,531190,Lessors of Other Real Estate Property,1005,0.0003864402661877376,-1.221060606980596,12.37
1,531210,Offices of Real Estate Agents and Brokers,633,0.0031964127310997806,-0.3540259603522906,35.41
1,531311,Residential Property Managers,368,0.0033077510787297097,0.6939038973266869,74.95
1,531312,Nonresidential Property Managers,266,0.0010609525165724855,1.0304914676526442,84.25
1,531320,Offices of Real Estate Appraisers,734,0.00018094417534601738,-0.5469352264850417,29.28
1,531390,Other Activities Related to Real Estate,393,0.0007364025812920232,-0.03650272162862942,46.83
1,532111,Passenger Car Rental,299,0.0006368009670976568,1.1925005579935002,88.79
1,532112,Passenger Car Leasing,104,6.874536338796792e-05,1.691852006441348,96.51
1,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",437,0.0005488844584791658,0.6435045990892239,73.26
1,532210,Consumer Electronics and Appliances Rental,483,5.424367124471167e-05,-0.39114468219531023,34.46
1,532281,Formal Wear and Costume Rental,222,3.064973936764958e-05,0.9104149764989128,81.5
1,532282,Video Tape and Disc Rental,212,1.643486866710014e-05,0.3903415653125887,62.16
1,532283,Home Health Equipment Rental,637,0.00019034044580909244,-0.27558428131978585,37.95
1,532284,Recreational Goods Rental,545,0.00012200810529862231,-0.8981222429855228,19.98
1,532289,All Other Consumer Goods Rental,784,0.00036999392466292917,-0.4793556714917735,31.61
1,532310,General Rental Centers,721,0.0001836288240497531,-0.5887882712050516,28.12
1,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",195,3.085625080639849e-05,0.5783922297767986,70.82
1,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",555,0.0005695241294963477,-0.5690111014649888,28.44
1,532420,Office Machinery and Equipment Rental and Leasing,170,6.341622098247542e-05,1.4040479610210128,93.45
1,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,442,0.0004894665284080233,-0.352992131959233,35.52
1,533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),208,0.00012874267277337818,0.6322075195692062,72.83
1,541110,Offices of Lawyers,205,0.0073809941694707665,1.176175591015347,88.05
1,541191,Title Abstract and Settlement Offices,1099,0.0003725007440721867,-1.2843475713057804,11.1
1,541199,All Other Legal Services,245,0.00026311278225266393,0.6417483888454064,73.15
1,541211,Offices of Certified Public Accountants,392,0.0031894085514688805,-0.718858360263132,25.48
1,541213,Tax Preparation Services,1103,0.0008343119489744195,-1.2362984564735136,11.63
1,541214,Payroll Services,240,0.001341268848958704,-0.045946236282263936,46.51
1,541219,Other Accounting Services,903,0.0023242059331149375,-1.2903763251081608,10.99
1,541310,Architectural Services,258,0.0012853902954905634,1.4442789148412838,93.97
1,541320,Landscape Architectural Services,867,0.00030039383337569493,-1.0256667471711483,17.86
1,541330,Engineering Services,328,0.006933116750255231,0.9050002679573188,81.29
1,541340,Drafting Services,840,9.986548992165668e-05,-0.8442966239218773,21.78
1,541350,Building Inspection Services,794,0.00021151360470970904,-0.7843861522280325,22.94
1,541360,Geophysical Surveying and Mapping Services,530,8.753216788526389e-05,-1.2931693014549899,10.89
1,541370,Surveying and Mapping (except Geophysical) Services,1013,0.0003449773584300413,-1.1280843697532,15.12
1,541380,Testing Laboratories and Services,445,0.0010257709984100684,-0.1323135935689598,42.81
1,541410,Interior Design Services,444,0.0006578249788480659,0.13147708167346395,52.11
1,541420,Industrial Design Services,258,0.00015030590883607605,0.6028624453904156,71.46
1,541430,Graphic Design Services,613,0.0007314520431909037,-0.24273634153472257,39.32
1,541490,Other Specialized Design Services,251,0.00017941828527081715,0.8612672471641268,79.81
1,541511,Custom Computer Programming Services,154,0.006651750651388706,1.6827200758934786,96.41
1,541512,Computer Systems Design Services,179,0.006919900018175301,1.343434257987662,91.97
1,541513,Computer Facilities Management Services,244,0.0004922372235445711,0.692846595160891,74.84
1,541519,Other Computer Related Services,274,0.0008533110013393185,0.5742086429721116,70.51
1,541611,Administrative Management and General Management Consulting Services,215,0.005762139528260413,0.604861950204615,71.67
1,541612,Human Resources Consulting Services,250,0.0006209167956005538,0.4724224656220968,65.96
1,541613,Marketing Consulting Services,223,0.0022947206888046775,1.1110263195475643,86.68
1,541614,"Process, Physical Distribution, and Logistics Consulting Services",324,0.001026556889163085,0.4641071269886754,65.43
1,541618,Other Management Consulting Services,287,0.0008567528586518002,0.07694478287554772,50.21
1,541620,Environmental Consulting Services,497,0.0006936145584690215,-0.016446458449734927,47.57
1,541690,Other Scientific and Technical Consulting Services,551,0.0015339210755960133,-1.2302017698179961,11.95
1,541713,Research and Development in Nanotechnology,116,0.00014022126691050466,1.4650024681685143,94.61
1,541714,Research and Development in Biotechnology (except Nanobiotechnology),93,0.0016677691700495727,1.7182327819355574,96.62
1,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",199,0.0031980935047540423,0.9551485065685157,82.45
1,541720,Research and Development in the Social Sciences and Humanities,186,0.00040430924206837174,0.6730718082886266,74.31
1,541810,Advertising Agencies,124,0.001382760438860671,1.6607031044589067,96.09
1,541820,Public Relations Agencies,143,0.0004682704237919901,1.0240718196348486,84.04
1,541830,Media Buying Agencies,62,0.0001123651683948194,1.4447213512263803,94.08
1,541840,Media Representatives,197,0.00011993151805342502,0.8082894908386906,78.65
1,541850,Indoor and Outdoor Display Advertising,281,0.00020114214134143085,0.5383472001267704,68.71
1,541860,Direct Mail Advertising,188,0.00020932228888742902,1.6356501186390058,95.88
1,541870,Advertising Material Distribution Services,259,0.00010976082969504157,0.7459226254341315,76.64
1,541890,Other Services Related to Advertising,221,0.0006124326173252864,0.3818728521090332,61.95
1,541910,Marketing Research and Public Opinion Polling,173,0.00043618657721080647,1.1937344244408,88.9
1,541921,"Photography Studios, Portrait",786,0.0003334872914352065,-0.706934666552992,25.9
1,541922,Commercial Photography,457,0.00011414919776845575,0.07436733708276864,50.11
1,541930,Translation and Interpretation Services,176,0.00026813789392888724,0.6966033343365057,75.37
1,541940,Veterinary Services,1553,0.002794512789150146,-1.3322481677708786,9.73
1,541990,"All Other Professional, Scientific, and Technical Services",496,0.0020156032700489736,-0.4363294105257696,33.51
1,551111,Offices of Bank Holding Companies,239,4.889158312380262e-05,-0.12514479495044123,43.23
1,551112,Offices of Other Holding Companies,385,0.0005101922458580172,-0.13349470443579822,42.71
1,551114,"Corporate, Subsidiary, and Regional Managing Offices",329,0.014434753754957336,0.7106854666724731,75.69
1,561110,Office Administrative Services,414,0.003742113471564901,-0.2727063071080953,38.16
1,561210,Facilities Support Services,450,0.0010327350230389897,-0.440953297581825,32.88
1,561311,Employment Placement Agencies,290,0.001460907809140568,0.18247831828655542,54.02
1,561312,Executive Search Services,255,0.000250813878789396,0.05412009465751554,49.58
1,561320,Temporary Help Services,404,0.015046291489381377,0.3493947784290215,60.36
1,561330,Professional Employer Organizations,283,0.0024453593105142938,-0.36509498339719637,35.1
1,561410,Document Preparation Services,566,0.000371841054753961,-1.1672067457773652,13.95
1,561421,Telephone Answering Services,319,0.00021775483930300922,0.20643816724915268,54.76
1,561422,Telemarketing Bureaus and Other Contact Centers,310,0.0018811643234234383,0.3154232183084029,59.41
1,561431,Private Mail Centers,535,0.0002213515801945526,0.3073733542028704,58.99
1,561439,Other Business Service Centers (including Copy Shops),254,0.0002545138754003138,0.8234772222987666,79.39
1,561440,Collection Agencies,324,0.0005202654149258804,0.5736221579084005,70.4
1,561450,Credit Bureaus,124,0.00012907538564691808,0.23061263890955058,55.71
1,561491,Repossession Services,348,5.697994780813463e-05,0.21808177272395,54.97
1,561492,Court Reporting and Stenotype Services,760,0.00013077336858774238,-1.1847242617121785,13.42
1,561499,All Other Business Support Services,312,0.0005948045714565259,0.2605655856787867,57.19
1,561510,Travel Agencies,254,0.0005889419411675987,0.2905739765203875,58.56
1,561520,Tour Operators,279,0.00016176729368664014,0.44879394595602073,64.38
